x,y,z,id,group1,group2,group3,group4,group5,group6
189,100,0,189,5.7014885414597e+15,2.2893119810227e+16,4.242657594673e+16,2.7447859604348e+16,2.1924588250426e+16,6.6303095740388e+15
190,100,0,190,5.3240062605976e+15,2.1331278792086e+16,3.9390321804877e+16,2.5488658673392e+16,2.0359279379634e+16,6.1535174026349e+15
191,100,0,191,4.948229131974e+15,1.9767904748476e+16,3.6334521590579e+16,2.3522459191965e+16,1.8788673007562e+16,5.6747322193652e+15
192,100,0,192,4.5747314051451e+15,1.8203603201665e+16,3.3257912945522e+16,2.154999715304e+16,1.7213175283508e+16,5.1939971397971e+15
193,100,0,193,4.2041650698902e+15,1.6638966396858e+16,3.0158909815412e+16,1.9572136605925e+16,1.5633195310054e+16,4.7113429669525e+15
194,100,0,194,3.8372721207179e+15,1.5074562885229e+16,2.7035554252337e+16,1.7589902573696e+16,1.4049140177735e+16,4.2267856402979e+15
195,100,0,195,3.4748987694706e+15,1.3510924289661e+16,2.3885462067652e+16,1.5604520970218e+16,1.2461407755389e+16,3.740323301461e+15
196,100,0,196,3.1180119173832e+15,1.1948528640729e+16,2.0705761714591e+16,1.3617466822603e+16,1.0870376567143e+16,3.2519329578135e+15
197,100,0,197,2.7677182481022e+15,1.0387779549988e+16,1.7493025752403e+16,1.1630522325201e+16,9.2763919240396e+15,2.7615667385409e+15
198,100,0,198,2.4252863613889e+15,8.8289803445771e+15,1.4243194225056e+16,9.6458465050809e+15,7.6797472803943e+15,2.2691477580979e+15
199,100,0,199,2.0921724347899e+15,7.2723021173189e+15,1.095148928092e+16,7.6660585711557e+15,6.0806595453149e+15,1.7745656312373e+15
200,100,0,200,1.7700499789156e+15,5.7177444449717e+15,7.6123203699643e+15,5.6943373546864e+15,4.4792367903814e+15,1.2776717248769e+15
