x,y,z,id,group1,group2,group3,group4,group5,group6
96,100,0,96,2.6375417381282e+14,1.0652607673337e+15,2.0005526854547e+15,1.2976475127212e+15,1.0381853873702e+15,3.1483704603697e+14
97,100,0,97,2.639694267408e+14,1.0661301393709e+15,2.0021853592034e+15,1.2987065352863e+15,1.0390326598412e+15,3.1509398809529e+14
98,100,0,98,2.6412412703517e+14,1.0667549490143e+15,2.0033587467508e+15,1.2994676451088e+15,1.039641586797e+15,3.1527864998128e+14
99,100,0,99,2.6421811541587e+14,1.0671345529729e+15,2.004071639975e+15,1.2999300584771e+15,1.0400115412409e+15,3.1539084156828e+14
100,100,0,100,2.6425125116704e+14,1.0672683829382e+15,2.0043229715876e+15,1.3000930830411e+15,1.0401419692644e+15,3.1543039488831e+14
101,100,0,101,2.6421811541587e+14,1.0671345529729e+15,2.004071639975e+15,1.2999300584771e+15,1.0400115412409e+15,3.1539084156828e+14
102,100,0,102,2.6412412703517e+14,1.0667549490143e+15,2.0033587467508e+15,1.2994676451088e+15,1.039641586797e+15,3.1527864998128e+14
103,100,0,103,2.6396942674079e+14,1.0661301393709e+15,2.0021853592034e+15,1.2987065352863e+15,1.0390326598412e+15,3.1509398809528e+14
104,100,0,104,2.6375417381282e+14,1.0652607673337e+15,2.0005526854547e+15,1.2976475127212e+15,1.0381853873702e+15,3.1483704603697e+14
105,100,0,105,2.6347854571607e+14,1.0641475496436e+15,1.9984620715824e+15,1.2962914506212e+15,1.0371004679749e+15,3.145080356385e+14
106,100,0,106,2.6314273771143e+14,1.0627912749212e+15,1.9959149986729e+15,1.2946393097794e+15,1.0357786703106e+15,3.1410718997327e+14
107,100,0,107,2.6274696245894e+14,1.0611928020642e+15,1.9929130798133e+15,1.2926921366231e+15,1.0342208315344e+15,3.1363476288171e+14
108,100,0,108,2.6228593169473e+14,1.0593307726238e+15,1.9894162041551e+15,1.2904239137101e+15,1.0324061362858e+15,3.1308444188257e+14
109,100,0,109,2.6176316554068e+14,1.0572194038208e+15,1.9854510716633e+15,1.2878519599228e+15,1.0303484404925e+15,3.1246042884476e+14
110,100,0,110,2.6118101567216e+14,1.0548681937132e+15,1.9810355197725e+15,1.2849878455315e+15,1.0280570008845e+15,3.1176553088855e+14
111,100,0,111,2.6053977136514e+14,1.0522783106656e+15,1.9761717428619e+15,1.2818329940805e+15,1.025532956264e+15,3.1100009329375e+14
112,100,0,112,2.5983973708853e+14,1.049450984413e+15,1.9708620505996e+15,1.278388903912e+15,1.0227775052519e+15,3.1016447946982e+14
113,100,0,113,2.5907630475867e+14,1.046367603702e+15,1.9650714916189e+15,1.2746329044104e+15,1.0197725099569e+15,3.0925318881191e+14
114,100,0,114,2.5825068510052e+14,1.0430330585251e+15,1.9588092496566e+15,1.2705709527959e+15,1.0165227362388e+15,3.0826766648134e+14
115,100,0,115,2.5736718269905e+14,1.0394647344791e+15,1.9521079750145e+15,1.2662242276119e+15,1.0130451278314e+15,3.072130507075e+14
116,100,0,116,2.5642616885065e+14,1.035664131263e+15,1.9449704845562e+15,1.2615945562619e+15,1.0093411464681e+15,3.0608978462902e+14
117,100,0,117,2.5542437085591e+14,1.0316180311191e+15,1.93737195618e+15,1.2566658385219e+15,1.0053979106653e+15,3.0489396159024e+14
118,100,0,118,2.5435969703789e+14,1.0273179862933e+15,1.9292965259394e+15,1.2514277848353e+15,1.0012071876658e+15,3.0362308466172e+14
119,100,0,119,2.5323865651862e+14,1.0227902862047e+15,1.9207935654827e+15,1.245912419819e+15,9.9679459852979e+14,3.0228492353887e+14
120,100,0,120,2.5206167876203e+14,1.0180366655904e+15,1.9118663333886e+15,1.2401218574479e+15,9.9216183398849e+14,3.0087999071191e+14
121,100,0,121,2.508208517222e+14,1.0130251694319e+15,1.9024548203151e+15,1.2340171740364e+15,9.8727775172647e+14,2.9939884140871e+14
122,100,0,122,2.4952293504185e+14,1.0077830990368e+15,1.8926102983455e+15,1.2276316268209e+15,9.8216895879945e+14,2.9784954430521e+14
123,100,0,123,2.4817043401194e+14,1.002320573165e+15,1.8823517712965e+15,1.2209775426771e+15,9.7684531660106e+14,2.9623508968408e+14
124,100,0,124,2.4675672126734e+14,9.9661082571575e+14,1.8716289753403e+15,1.2140223193283e+15,9.7128073953688e+14,2.9454756603222e+14
125,100,0,125,2.4528568970758e+14,9.9066957990549e+14,1.8604714396205e+15,1.2067851107023e+15,9.6549055071421e+14,2.9279161988222e+14
126,100,0,126,2.4376157107941e+14,9.8451392745623e+14,1.8489112630959e+15,1.1992867374796e+15,9.5949140686634e+14,2.9097230227018e+14
127,100,0,127,2.4217569841403e+14,9.7810886534594e+14,1.8368827149939e+15,1.1914845651171e+15,9.5324919427927e+14,2.8907926648925e+14
128,100,0,128,2.4053586203151e+14,9.7148585772178e+14,1.8244448849172e+15,1.1834169210597e+15,9.4679457632231e+14,2.871218114058e+14
129,100,0,129,2.3884184371848e+14,9.6464402430985e+14,1.8115961223845e+15,1.175082734902e+15,9.401266940137e+14,2.8509967569163e+14
130,100,0,130,2.3708828836539e+14,9.575617387008e+14,1.798295818545e+15,1.1664556666503e+15,9.3322446893448e+14,2.8300646545155e+14
131,100,0,131,2.3528444163816e+14,9.5027634271519e+14,1.7846141001044e+15,1.1575812022854e+15,9.2612429235631e+14,2.8085321691537e+14
132,100,0,132,2.3342104166511e+14,9.4275043260045e+14,1.7704807318722e+15,1.1484137849035e+15,9.1878970781857e+14,2.786288715723e+14
133,100,0,133,2.3150689014979e+14,9.3501955714236e+14,1.7559624730466e+15,1.1389967158445e+15,9.1125535869291e+14,2.7634393561906e+14
134,100,0,134,2.2953687724677e+14,9.2706308211842e+14,1.741020580716e+15,1.1293048642541e+15,9.035011302772e+14,2.7399230648909e+14
135,100,0,135,2.2751482649372e+14,9.1889645163904e+14,1.7256840606573e+15,1.1193570428993e+15,8.9554207056087e+14,2.7157854690545e+14
